* Measurement data measured by REW V5.20.13
* Source: Vector average
* Format: Vector average
* Dated: 21.3.2023 15:30:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: MM1 SPL
* Measurement: MM1 AVG
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
10510.987183	56.904	12.7534
10511.353394	56.905	12.7505
10511.719605	56.906	12.7476
10512.085816	56.907	12.7446
10512.452027	56.907	12.7415
10512.818238	56.908	12.7385
10513.184449	56.909	12.7356
10513.550660	56.910	12.7324
10513.916871	56.911	12.7295
10514.283082	56.911	12.7263
10514.649293	56.912	12.7234
10515.015504	56.913	12.7205
10515.381715	56.914	12.7173
10515.747926	56.914	12.7141
10516.114137	56.915	12.7112
10516.480348	56.916	12.7080
10516.846559	56.917	12.7051
10517.212770	56.918	12.7019
10517.578981	56.918	12.6987
10517.945192	56.919	12.6958
10518.311403	56.920	12.6926
10518.677614	56.921	12.6895
10519.043825	56.921	12.6863
10519.410036	56.922	12.6831
10519.776247	56.923	12.6799
10520.142458	56.924	12.6768
10520.508668	56.924	12.6738
10520.874879	56.925	12.6707
10521.241090	56.926	12.6675
10521.607301	56.927	12.6643
10521.973512	56.928	12.6609
10522.339723	56.928	12.6577
10522.705934	56.929	12.6545
10523.072145	56.930	12.6514
10523.438356	56.931	12.6482
10523.804567	56.931	12.6450
10524.170778	56.932	12.6416
10524.536989	56.933	12.6384
10524.903200	56.934	12.6353
10525.269411	56.935	12.6318
10525.635622	56.935	12.6287
10526.001833	56.936	12.6255
10526.368044	56.937	12.6221
10526.734255	56.938	12.6189
10527.100466	56.938	12.6155
10527.466677	56.939	12.6123
10527.832888	56.940	12.6089
10528.199099	56.941	12.6057
10528.565310	56.942	12.6023
10528.931521	56.942	12.5989
10529.297732	56.943	12.5957
10529.663943	56.944	12.5923
10530.030154	56.945	12.5889
10530.396365	56.945	12.5854
10530.762576	56.946	12.5823
10531.128787	56.947	12.5789
10531.494998	56.948	12.5754
10531.861208	56.948	12.5720
10532.227419	56.949	12.5686
10532.593630	56.950	12.5652
10532.959841	56.951	12.5618
10533.326052	56.952	12.5583
10533.692263	56.952	12.5549
10534.058474	56.953	12.5515
10534.424685	56.954	12.5481
10534.790896	56.955	12.5447
10535.157107	56.955	12.5413
10535.523318	56.956	12.5376
10535.889529	56.957	12.5342
10536.255740	56.958	12.5308
10536.621951	56.959	12.5273
10536.988162	56.959	12.5237
10537.354373	56.960	12.5203
10537.720584	56.961	12.5166
10538.086795	56.962	12.5132
10538.453006	56.962	12.5098
10538.819217	56.963	12.5061
10539.185428	56.964	12.5027
10539.551639	56.965	12.4990
10539.917850	56.965	12.4956
10540.284061	56.966	12.4919
10540.650272	56.967	12.4883
10541.016483	56.968	12.4849
10541.382694	56.969	12.4812
10541.748905	56.969	12.4775
10542.115116	56.970	12.4739
10542.481327	56.971	12.4705
10542.847537	56.972	12.4668
10543.213748	56.972	12.4631
10543.579959	56.973	12.4595
10543.946170	56.974	12.4558
10544.312381	56.975	12.4521
10544.678592	56.976	12.4485
10545.044803	56.976	12.4448
10545.411014	56.977	12.4412
10545.777225	56.978	12.4375
10546.143436	56.979	12.4338
10546.509647	56.979	12.4302
10546.875858	56.980	12.4265
10547.242069	56.981	12.4229
10547.608280	56.982	12.4189
10547.974491	56.982	12.4153
10548.340702	56.983	12.4116
10548.706913	56.984	12.4077
10549.073124	56.985	12.4041
10549.439335	56.986	12.4004
10549.805546	56.986	12.3965
10550.171757	56.987	12.3928
10550.537968	56.988	12.3889
10550.904179	56.989	12.3853
10551.270390	56.989	12.3813
10551.636601	56.990	12.3777
10552.002812	56.991	12.3738
10552.369023	56.992	12.3701
10552.735234	56.993	12.3662
10553.101445	56.993	12.3623
10553.467656	56.994	12.3586
10553.833867	56.995	12.3547
10554.200077	56.996	12.3508
10554.566288	56.996	12.3469
10554.932499	56.997	12.3430
10555.298710	56.998	12.3394
10555.664921	56.999	12.3354
10556.031132	56.999	12.3315
10556.397343	57.000	12.3276
10556.763554	57.001	12.3237
10557.129765	57.002	12.3198
10557.495976	57.003	12.3159
10557.862187	57.003	12.3120
10558.228398	57.004	12.3079
10558.594609	57.005	12.3040
10558.960820	57.006	12.3000
10559.327031	57.006	12.2961
10559.693242	57.007	12.2922
10560.059453	57.008	12.2881
10560.425664	57.009	12.2842
10560.791875	57.009	12.2803
10561.158086	57.010	12.2761
10561.524297	57.011	12.2722
10561.890508	57.012	12.2683
10562.256719	57.013	12.2642
10562.622930	57.013	12.2603
10562.989141	57.014	12.2561
10563.355352	57.015	12.2522
10563.721563	57.016	12.2480
10564.087774	57.016	12.2439
10564.453985	57.017	12.2400
10564.820196	57.018	12.2358
10565.186406	57.019	12.2317
10565.552617	57.019	12.2278
10565.918828	57.020	12.2236
10566.285039	57.021	12.2195
10566.651250	57.022	12.2153
10567.017461	57.022	12.2112
10567.383672	57.023	12.2070
10567.749883	57.024	12.2031
10568.116094	57.025	12.1990
10568.482305	57.026	12.1948
10568.848516	57.026	12.1907
10569.214727	57.027	12.1865
10569.580938	57.028	12.1821
10569.947149	57.029	12.1780
10570.313360	57.029	12.1738
10570.679571	57.030	12.1697
10571.045782	57.031	12.1655
10571.411993	57.032	12.1614
10571.778204	57.032	12.1570
10572.144415	57.033	12.1528
10572.510626	57.034	12.1487
10572.876837	57.035	12.1443
10573.243048	57.035	12.1401
10573.609259	57.036	12.1360
10573.975470	57.037	12.1316
10574.341681	57.038	12.1274
10574.707892	57.039	12.1230
10575.074103	57.039	12.1189
10575.440314	57.040	12.1145
10575.806525	57.041	12.1101
10576.172736	57.042	12.1060
10576.538946	57.042	12.1016
10576.905157	57.043	12.0974
10577.271368	57.044	12.0930
10577.637579	57.045	12.0886
10578.003790	57.045	12.0842
10578.370001	57.046	12.0798
10578.736212	57.047	12.0757
10579.102423	57.048	12.0713
10579.468634	57.048	12.0669
10579.834845	57.049	12.0625
10580.201056	57.050	12.0581
10580.567267	57.051	12.0537
10580.933478	57.051	12.0493
10581.299689	57.052	12.0449
10581.665900	57.053	12.0405
10582.032111	57.054	12.0361
10582.398322	57.054	12.0315
10582.764533	57.055	12.0271
10583.130744	57.056	12.0227
10583.496955	57.057	12.0183
10583.863166	57.058	12.0139
10584.229377	57.058	12.0093
10584.595588	57.059	12.0049
10584.961799	57.060	12.0005
10585.328010	57.061	11.9958
10585.694221	57.061	11.9915
10586.060432	57.062	11.9868
10586.426643	57.063	11.9824
10586.792854	57.064	11.9778
10587.159065	57.064	11.9734
10587.525275	57.065	11.9688
10587.891486	57.066	11.9641
10588.257697	57.067	11.9597
10588.623908	57.067	11.9551
10588.990119	57.068	11.9504
10589.356330	57.069	11.9460
10589.722541	57.070	11.9414
10590.088752	57.070	11.9368
10590.454963	57.071	11.9321
10590.821174	57.072	11.9275
10591.187385	57.073	11.9231
10591.553596	57.073	11.9185
10591.919807	57.074	11.9138
10592.286018	57.075	11.9092
10592.652229	57.076	11.9045
10593.018440	57.076	11.8999
10593.384651	57.077	11.8953
10593.750862	57.078	11.8904
10594.117073	57.079	11.8857
10594.483284	57.079	11.8811
10594.849495	57.080	11.8765
10595.215706	57.081	11.8718
10595.581917	57.082	11.8672
10595.948128	57.082	11.8623
10596.314339	57.083	11.8577
10596.680550	57.084	11.8530
10597.046761	57.085	11.8481
10597.412972	57.085	11.8435
10597.779183	57.086	11.8386
10598.145394	57.087	11.8340
10598.511605	57.088	11.8291
10598.877815	57.088	11.8245
10599.244026	57.089	11.8196
10599.610237	57.090	11.8149
10599.976448	57.091	11.8101
10600.342659	57.091	11.8052
10600.708870	57.092	11.8005
10601.075081	57.093	11.7957
10601.441292	57.094	11.7908
10601.807503	57.094	11.7859
10602.173714	57.095	11.7812
10602.539925	57.096	11.7764
10602.906136	57.097	11.7715
10603.272347	57.097	11.7666
10603.638558	57.098	11.7617
10604.004769	57.099	11.7568
10604.370980	57.100	11.7520
10604.737191	57.100	11.7471
10605.103402	57.101	11.7422
10605.469613	57.102	11.7373
10605.835824	57.103	11.7324
10606.202035	57.103	11.7275
10606.568246	57.104	11.7227
10606.934457	57.105	11.7175
10607.300668	57.106	11.7126
10607.666879	57.106	11.7078
10608.033090	57.107	11.7029
10608.399301	57.108	11.6978
10608.765512	57.109	11.6929
10609.131723	57.109	11.6880
10609.497934	57.110	11.6829
10609.864145	57.111	11.6780
10610.230355	57.111	11.6729
10610.596566	57.112	11.6680
10610.962777	57.113	11.6628
10611.328988	57.114	11.6580
10611.695199	57.114	11.6528
10612.061410	57.115	11.6477
10612.427621	57.116	11.6428
10612.793832	57.117	11.6377
10613.160043	57.117	11.6326
10613.526254	57.118	11.6277
10613.892465	57.119	11.6226
10614.258676	57.120	11.6174
10614.624887	57.120	11.6123
10614.991098	57.121	11.6072
10615.357309	57.122	11.6021
10615.723520	57.123	11.5969
10616.089731	57.123	11.5918
10616.455942	57.124	11.5869
10616.822153	57.125	11.5815
10617.188364	57.125	11.5764
10617.554575	57.126	11.5715
10617.920786	57.127	11.5664
10618.286997	57.128	11.5613
10618.653208	57.128	11.5562
10619.019419	57.129	11.5510
10619.385630	57.130	11.5457
10619.751841	57.131	11.5405
10620.118052	57.131	11.5354
10620.484263	57.132	11.5303
10620.850474	57.133	11.5249
10621.216684	57.134	11.5198
10621.582895	57.134	11.5144
10621.949106	57.135	11.5093
10622.315317	57.136	11.5042
10622.681528	57.136	11.4988
10623.047739	57.137	11.4937
10623.413950	57.138	11.4883
10623.780161	57.139	11.4829
10624.146372	57.139	11.4778
10624.512583	57.140	11.4724
10624.878794	57.141	11.4670
10625.245005	57.142	11.4619
10625.611216	57.142	11.4565
10625.977427	57.143	11.4512
10626.343638	57.144	11.4458
10626.709849	57.144	11.4407
10627.076060	57.145	11.4353
10627.442271	57.146	11.4299
10627.808482	57.147	11.4246
10628.174693	57.147	11.4192
10628.540904	57.148	11.4138
10628.907115	57.149	11.4084
10629.273326	57.150	11.4031
10629.639537	57.150	11.3977
10630.005748	57.151	11.3923
10630.371959	57.152	11.3870
10630.738170	57.152	11.3813
10631.104381	57.153	11.3760
10631.470592	57.154	11.3706
10631.836803	57.155	11.3652
10632.203014	57.155	11.3599
10632.569224	57.156	11.3542
10632.935435	57.157	11.3489
10633.301646	57.157	11.3433
10633.667857	57.158	11.3379
10634.034068	57.159	11.3325
10634.400279	57.160	11.3269
10634.766490	57.160	11.3215
10635.132701	57.161	11.3159
10635.498912	57.162	11.3105
10635.865123	57.163	11.3049
10636.231334	57.163	11.2993
10636.597545	57.164	11.2939
10636.963756	57.165	11.2883
10637.329967	57.165	11.2827
10637.696178	57.166	11.2773
10638.062389	57.167	11.2717
10638.428600	57.168	11.2661
10638.794811	57.168	11.2605
10639.161022	57.169	11.2551
10639.527233	57.170	11.2495
10639.893444	57.170	11.2439
10640.259655	57.171	11.2383
10640.625866	57.172	11.2327
10640.992077	57.173	11.2271
10641.358288	57.173	11.2214
10641.724499	57.174	11.2158
10642.090710	57.175	11.2102
10642.456921	57.175	11.2046
10642.823132	57.176	11.1990
10643.189343	57.177	11.1931
10643.555553	57.177	11.1875
10643.921764	57.178	11.1819
10644.287975	57.179	11.1763
10644.654186	57.180	11.1704
10645.020397	57.180	11.1648
10645.386608	57.181	11.1592
10645.752819	57.182	11.1533
10646.119030	57.182	11.1477
10646.485241	57.183	11.1421
10646.851452	57.184	11.1362
10647.217663	57.185	11.1306
10647.583874	57.185	11.1248
10647.950085	57.186	11.1189
10648.316296	57.187	11.1133
10648.682507	57.187	11.1074
10649.048718	57.188	11.1018
10649.414929	57.189	11.0959
10649.781140	57.189	11.0901
10650.147351	57.190	11.0845
10650.513562	57.191	11.0786
10650.879773	57.192	11.0728
10651.245984	57.192	11.0669
10651.612195	57.193	11.0610
10651.978406	57.194	11.0552
10652.344617	57.194	11.0496
10652.710828	57.195	11.0437
10653.077039	57.196	11.0378
10653.443250	57.196	11.0320
10653.809461	57.197	11.0261
10654.175672	57.198	11.0203
10654.541883	57.199	11.0144
10654.908093	57.199	11.0083
10655.274304	57.200	11.0024
10655.640515	57.201	10.9966
10656.006726	57.201	10.9907
10656.372937	57.202	10.9849
10656.739148	57.203	10.9788
10657.105359	57.203	10.9727
10657.471570	57.204	10.9668
10657.837781	57.205	10.9609
10658.203992	57.206	10.9548
10658.570203	57.206	10.9490
10658.936414	57.207	10.9429
10659.302625	57.208	10.9370
10659.668836	57.208	10.9309
10660.035047	57.209	10.9250
10660.401258	57.210	10.9189
10660.767469	57.210	10.9131
10661.133680	57.211	10.9070
10661.499891	57.212	10.9011
10661.866102	57.212	10.8950
10662.232313	57.213	10.8889
10662.598524	57.214	10.8831
10662.964735	57.214	10.8770
10663.330946	57.215	10.8708
10663.697157	57.216	10.8647
10664.063368	57.217	10.8586
10664.429579	57.217	10.8528
10664.795790	57.218	10.8467
10665.162001	57.219	10.8406
10665.528212	57.219	10.8345
10665.894423	57.220	10.8284
10666.260633	57.221	10.8223
10666.626844	57.221	10.8162
10666.993055	57.222	10.8101
10667.359266	57.223	10.8040
10667.725477	57.223	10.7979
10668.091688	57.224	10.7915
10668.457899	57.225	10.7854
10668.824110	57.225	10.7793
10669.190321	57.226	10.7732
10669.556532	57.227	10.7671
10669.922743	57.227	10.7607
10670.288954	57.228	10.7546
10670.655165	57.229	10.7485
10671.021376	57.229	10.7422
10671.387587	57.230	10.7361
10671.753798	57.231	10.7300
10672.120009	57.232	10.7236
10672.486220	57.232	10.7175
10672.852431	57.233	10.7112
10673.218642	57.234	10.7051
10673.584853	57.234	10.6987
10673.951064	57.235	10.6924
10674.317275	57.236	10.6863
10674.683486	57.236	10.6799
10675.049697	57.237	10.6736
10675.415908	57.238	10.6675
10675.782119	57.238	10.6611
10676.148330	57.239	10.6548
10676.514541	57.240	10.6484
10676.880752	57.240	10.6423
10677.246962	57.241	10.6360
10677.613173	57.242	10.6296
10677.979384	57.242	10.6233
10678.345595	57.243	10.6169
10678.711806	57.244	10.6106
10679.078017	57.244	10.6042
10679.444228	57.245	10.5979
10679.810439	57.246	10.5916
10680.176650	57.246	10.5852
10680.542861	57.247	10.5789
10680.909072	57.248	10.5725
10681.275283	57.248	10.5662
10681.641494	57.249	10.5596
10682.007705	57.250	10.5532
10682.373916	57.250	10.5469
10682.740127	57.251	10.5405
10683.106338	57.252	10.5339
10683.472549	57.252	10.5276
10683.838760	57.253	10.5212
10684.204971	57.254	10.5146
10684.571182	57.254	10.5083
10684.937393	57.255	10.5017
10685.303604	57.256	10.4954
10685.669815	57.256	10.4888
10686.036026	57.257	10.4824
10686.402237	57.257	10.4758
10686.768448	57.258	10.4695
10687.134659	57.259	10.4629
10687.500870	57.259	10.4565
10687.867081	57.260	10.4500
10688.233292	57.261	10.4434
10688.599502	57.261	10.4370
10688.965713	57.262	10.4304
10689.331924	57.263	10.4238
10689.698135	57.263	10.4172
10690.064346	57.264	10.4106
10690.430557	57.265	10.4043
10690.796768	57.265	10.3977
10691.162979	57.266	10.3911
10691.529190	57.267	10.3845
10691.895401	57.267	10.3779
10692.261612	57.268	10.3713
10692.627823	57.269	10.3647
10692.994034	57.269	10.3582
10693.360245	57.270	10.3516
10693.726456	57.271	10.3450
10694.092667	57.271	10.3381
10694.458878	57.272	10.3315
10694.825089	57.272	10.3250
10695.191300	57.273	10.3184
10695.557511	57.274	10.3118
10695.923722	57.274	10.3049
10696.289933	57.275	10.2983
10696.656144	57.276	10.2917
10697.022355	57.276	10.2849
10697.388566	57.277	10.2783
10697.754777	57.278	10.2717
10698.120988	57.278	10.2649
10698.487199	57.279	10.2583
10698.853410	57.280	10.2515
10699.219621	57.280	10.2449
10699.585831	57.281	10.2380
10699.952042	57.281	10.2314
10700.318253	57.282	10.2246
10700.684464	57.283	10.2180
10701.050675	57.283	10.2112
10701.416886	57.284	10.2043
10701.783097	57.285	10.1975
10702.149308	57.285	10.1909
10702.515519	57.286	10.1841
10702.881730	57.287	10.1772
10703.247941	57.287	10.1704
10703.614152	57.288	10.1638
10703.980363	57.288	10.1570
10704.346574	57.289	10.1501
10704.712785	57.290	10.1433
10705.078996	57.290	10.1365
10705.445207	57.291	10.1296
10705.811418	57.292	10.1228
10706.177629	57.292	10.1160
10706.543840	57.293	10.1091
10706.910051	57.293	10.1023
10707.276262	57.294	10.0955
10707.642473	57.295	10.0886
10708.008684	57.295	10.0818
10708.374895	57.296	10.0747
10708.741106	57.297	10.0679
10709.107317	57.297	10.0610
10709.473528	57.298	10.0542
10709.839739	57.298	10.0471
10710.205950	57.299	10.0403
10710.572161	57.300	10.0334
10710.938371	57.300	10.0264
10711.304582	57.301	10.0195
10711.670793	57.302	10.0125
10712.037004	57.302	10.0056
10712.403215	57.303	9.9988
10712.769426	57.303	9.9917
10713.135637	57.304	9.9849
10713.501848	57.305	9.9778
10713.868059	57.305	9.9707
10714.234270	57.306	9.9639
10714.600481	57.306	9.9568
10714.966692	57.307	9.9500
10715.332903	57.308	9.9429
10715.699114	57.308	9.9358
10716.065325	57.309	9.9287
10716.431536	57.310	9.9219
10716.797747	57.310	9.9148
10717.163958	57.311	9.9077
10717.530169	57.311	9.9006
10717.896380	57.312	9.8936
10718.262591	57.313	9.8865
10718.628802	57.313	9.8794
10718.995013	57.314	9.8726
10719.361224	57.314	9.8655
10719.727435	57.315	9.8584
10720.093646	57.316	9.8513
10720.459857	57.316	9.8440
10720.826068	57.317	9.8369
10721.192279	57.317	9.8298
10721.558490	57.318	9.8228
10721.924700	57.319	9.8157
10722.290911	57.319	9.8086
10722.657122	57.320	9.8015
10723.023333	57.320	9.7942
10723.389544	57.321	9.7871
10723.755755	57.322	9.7800
10724.121966	57.322	9.7729
10724.488177	57.323	9.7656
10724.854388	57.323	9.7585
10725.220599	57.324	9.7512
10725.586810	57.325	9.7441
10725.953021	57.325	9.7371
10726.319232	57.326	9.7297
10726.685443	57.326	9.7227
10727.051654	57.327	9.7153
10727.417865	57.328	9.7083
10727.784076	57.328	9.7009
10728.150287	57.329	9.6936
10728.516498	57.329	9.6865
10728.882709	57.330	9.6792
10729.248920	57.331	9.6721
10729.615131	57.331	9.6648
10729.981342	57.332	9.6575
10730.347553	57.332	9.6501
10730.713764	57.333	9.6431
10731.079975	57.334	9.6357
10731.446186	57.334	9.6284
10731.812397	57.335	9.6211
10732.178608	57.335	9.6138
10732.544819	57.336	9.6064
10732.911030	57.336	9.5991
10733.277240	57.337	9.5918
10733.643451	57.338	9.5845
10734.009662	57.338	9.5771
10734.375873	57.339	9.5698
10734.742084	57.339	9.5625
10735.108295	57.340	9.5552
10735.474506	57.341	9.5479
10735.840717	57.341	9.5405
10736.206928	57.342	9.5332
10736.573139	57.342	9.5259
10736.939350	57.343	9.5186
10737.305561	57.343	9.5110
10737.671772	57.344	9.5037
10738.037983	57.345	9.4963
10738.404194	57.345	9.4890
10738.770405	57.346	9.4814
10739.136616	57.346	9.4741
10739.502827	57.347	9.4666
10739.869038	57.347	9.4592
10740.235249	57.348	9.4519
10740.601460	57.349	9.4443
10740.967671	57.349	9.4370
10741.333882	57.350	9.4294
10741.700093	57.350	9.4221
10742.066304	57.351	9.4146
10742.432515	57.351	9.4072
10742.798726	57.352	9.3997
10743.164937	57.353	9.3921
